北京,高级JAVA,16.0,5-10年,本科,计算机软件,D轮及以上,1000-9999人,新致软件
北京,中级Java,12.5,3-5年,本科,计算机软件,不需要融资,20-99人,博兴高科
北京,JAVA高级工程师,17.5,5-10年,大专,工程施工,不需要融资,1000-9999人,瑞祥装饰
北京,Java,22.5,5-10年,本科,互联网,A轮,20-99人,V房
北京,Ailab-Java工程师,30.0,5-10年,本科,互联网,已上市,10000人以上,好未来
北京,Java架构师,35.0,5-10年,本科,电子商务,已上市,10000人以上,京东集团
北京,高级java,37.5,经验不限,本科,互联网,不需要融资,100-499人,红赢科技
北京,Java开发工程师,22.5,3-5年,本科,医疗健康,A轮,1000-9999人,平安健康互联
北京,Java,20.0,1-3年,本科,移动互联网,A轮,20-99人,网众传媒
北京,JAVA架构师,55.0,5-10年,本科,互联网,C轮,500-999人,世纪天橙科技
北京,java,30.0,3-5年,本科,互联网,C轮,100-499人,udesk
北京,Java架构师,35.0,10年以上,本科,计算机软件,已上市,10000人以上,CAP   凯捷
北京,中高级java,14.0,3-5年,大专,工程施工,不需要融资,1000-9999人,瑞祥装饰
北京,Java工程师,15.0,3-5年,本科,计算机软件,天使轮,100-499人,上海宣郝
北京,java研发,30.0,1年以内,硕士,互联网金融,未融资,500-999人,民生科技
北京,Java,22.5,3-5年,本科,法律,不需要融资,20-99人,嘉维泰银律师事务所
北京,Java讲师,27.0,3-5年,本科,在线教育,A轮,20-99人,老男孩IT教育
北京,高级Java工程师,32.5,5-10年,本科,数据服务,已上市,10000人以上,京东科技
北京,Java工程师,10.0,1-3年,大专,计算机软件,已上市,10000人以上,神州数码
北京,Java,15.0,3-5年,本科,计算机软件,不需要融资,500-999人,北京京航航天304所
北京,Java开发工程师,15.0,1-3年,本科,计算机软件,已上市,1000-9999人,拓尔思
北京,资深java,32.5,5-10年,本科,互联网,B轮,500-999人,学科网
北京,Java高级工程师,16.5,3-5年,本科,互联网,不需要融资,500-999人,北大软件
北京,中高级java（京）,22.5,3-5年,本科,互联网,不需要融资,1000-9999人,易诚互动
北京,Java 大数据,47.5,5-10年,本科,互联网,已上市,10000人以上,阿里巴巴集团
北京,高级JAVA,22.5,3-5年,大专,互联网,B轮,100-499人,真有两把刷子
北京,Java主管,20.0,5-10年,本科,互联网,已上市,20-99人,金尚互联
北京,Java资深工程师,52.5,5-10年,本科,移动互联网,D轮及以上,10000人以上,滴滴出行
北京,Java开发,11.5,1-3年,本科,计算机软件,未融资,20-99人,微奇科技
北京,高级Java开发,30.0,1-3年,本科,在线教育,D轮及以上,1000-9999人,猿辅导
北京,Java,15.0,1-3年,本科,互联网,天使轮,0-20人,选型宝
北京,高级Java架构师,45.0,5-10年,本科,互联网,已上市,10000人以上,百度
北京,Java高级工程师,40.0,3-5年,本科,O2O,D轮及以上,10000人以上,美团点评
北京,Java工程师,25.0,3-5年,本科,互联网,不需要融资,1000-9999人,易诚互动
北京,Java开发,12.5,3-5年,本科,计算机软件,已上市,10000人以上,中软国际
北京,高级Java工程师,37.5,3-5年,本科,移动互联网,C轮,1000-9999人,旷视科技
北京,高级java工程师,30.0,3-5年,本科,互联网,不需要融资,10000人以上,京东金融
北京,java工程师,17.5,3-5年,本科,广告营销,不需要融资,100-499人,九易广告
北京,Java,15.0,1-3年,本科,移动互联网,天使轮,0-20人,小咖科技
北京,Java后端开发,23.0,3-5年,本科,电子商务,A轮,100-499人,依链
北京,java工程师,30.0,3-5年,本科,企业服务,不需要融资,10000人以上,三一重工
北京,高级Java,22.5,5-10年,本科,移动互联网,不需要融资,100-499人,中国社会扶贫网
北京,Java,14.0,5-10年,本科,计算机软件,未融资,20-99人,晟越博思
北京,Java工程师,20.0,3-5年,本科,智能硬件,A轮,500-999人,牛电科技
北京,Java教员,15.0,1-3年,本科,在线教育,已上市,20-99人,北大青鸟大学城
北京,java工程师,15.0,经验不限,本科,计算机软件,已上市,1000-9999人,宇信科技
北京,Java,7.0,经验不限,本科,数据服务,,0-20人,星瀚联动科技（北...
北京,java技术经理,21.5,5-10年,本科,互联网,B轮,1000-9999人,象翌微链
北京,Java工程师,11.0,3-5年,本科,计算机软件,未融资,100-499人,合肥英泽信息科技
北京,高级java工程师,30.0,5-10年,本科,电子商务,已上市,10000人以上,京东集团
北京,Java高级开发工程师,30.0,5-10年,本科,移动互联网,D轮及以上,10000人以上,VIPKID
北京,Java资深工程师,37.5,5-10年,本科,移动互联网,C轮,10000人以上,链家网
北京,Java,30.0,3-5年,本科,信息安全,不需要融资,20-99人,新融易
北京,JAVA工程师（初级）,11.5,1-3年,本科,数据服务,不需要融资,1000-9999人,数创天下
北京,资深Java工程师,25.0,5-10年,本科,O2O,D轮及以上,1000-9999人,饿了么
北京,java架构师,35.0,5-10年,本科,互联网,不需要融资,1000-9999人,旅悦
北京,Java架构师,37.5,5-10年,本科,智能硬件,B轮,1000-9999人,车和家
北京,Java,25.0,3-5年,本科,互联网,D轮及以上,500-999人,衣二三
北京,Java,20.0,5-10年,本科,媒体,,20-99人,中青文传媒
北京,Java,12.5,3-5年,本科,计算机软件,不需要融资,100-499人,雷铭科技
北京,JAVA高级,22.5,5-10年,本科,智能硬件,不需要融资,20-99人,沃德网络
北京,Java工程师,11.5,1-3年,本科,医疗健康,未融资,100-499人,唯美度科技
北京,JAVA高级工程师,17.5,3-5年,本科,在线教育,已上市,10000人以上,朴新教育集团
北京,Java高级软件,16.5,3-5年,本科,互联网,A轮,100-499人,奥哲网络
北京,Java,15.0,5-10年,本科,电子商务,天使轮,20-99人,神农星云
北京,java资深工程师,27.5,5-10年,本科,移动互联网,不需要融资,1000-9999人,哗啦啦
北京,高级java工程师,30.0,3-5年,本科,互联网,未融资,500-999人,鑫泰智能汽车科技
北京,资深Java工程师,30.0,5-10年,本科,医疗健康,A轮,1000-9999人,平安健康互联
北京,Java架构师,30.5,5-10年,本科,移动互联网,D轮及以上,10000人以上,滴滴出行
北京,Java,15.0,5-10年,本科,企业服务,天使轮,20-99人,蜂轈创科
北京,JAVA工程师,20.0,1-3年,本科,智能硬件,不需要融资,20-99人,沃德网络
北京,Java工程师,25.0,3-5年,本科,互联网,A轮,100-499人,艾瓦特
北京,Java工程师,20.0,5-10年,本科,电子商务,B轮,100-499人,有好东西
